asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
ndx,2.012838894247867,0.09273209197616361,-0.2992242093468044,0.30990838668633935,0.5876609743546307,8,1,0.06,0.28,221.28571428571428
ndx,2.3407538495871667,0.10184754592357237,-0.2992242093468045,0.3403720111614693,0.6322303705349684,8,1,0.06,0.30000000000000004,227.71428571428572
ndx,2.757285722179828,0.11230715292710935,-0.2992242093468045,0.37532776232334863,0.6841921552032489,8,1,0.06,0.32,231.28571428571428
ndx,2.069585349851154,0.09437285448142974,-0.2992242093468045,0.31539177490832787,0.5963470025179192,7,1,0.06,0.34,257.8333333333333
ndx,1.946912353522515,0.09078982529540602,-0.3556312577067279,0.2552920288302556,0.5678224534644946,6,1,0.06,0.36000000000000004,337.6
ndx,2.1892965793172103,0.09774461039550397,-0.3556312577067279,0.2748481981752833,0.6011928631489216,6,1,0.06,0.38,349.6
ndx,2.413020025392787,0.10374526494967706,-0.3556312577067279,0.2917214465867644,0.6300004953710772,6,1,0.06,0.4,356.6
ndx,0.7085103802428125,0.044009417634617964,-0.09273782940128528,0.4745573399630165,0.6217921558671923,14,1,0.08,0.02,2.7142857142857144
ndx,0.8075511419356971,0.048750665463534126,-0.09273782940128528,0.5256826235665429,0.6599901442721762,13,1,0.08,0.04,3.923076923076923
ndx,0.39919779823544843,0.027377167104856603,-0.1576030802156615,0.17370959417413753,0.35128999588409165,10,1,0.08,0.06,7.5
ndx,0.3632797633632845,0.025231087905548844,-0.18835373834474722,0.13395586478548108,0.30713339667982476,8,1,0.08,0.08,13.25
ndx,0.29328860059316275,0.020895419008426064,-0.1883537383447471,0.1109371079759554,0.2442610269693576,8,1,0.08,0.1,24.25
ndx,0.24617485815300455,0.017853690265448696,-0.23394340055228324,0.07631628087520526,0.21062219896203607,7,1,0.08,0.12000000000000001,33.285714285714285
ndx,0.43469956300181734,0.02944915669760384,-0.21845223687987514,0.13480821765994394,0.2966948699435943,7,1,0.08,0.13999999999999999,40.142857142857146
ndx,0.6290548591058449,0.040019342185628526,-0.21845223687987514,0.18319492973484539,0.37568524088408317,7,1,0.08,0.16,45.142857142857146
ndx,0.5408355905260052,0.03537384104548669,-0.28240219074593675,0.1252605050692074,0.3236269551080836,6,1,0.08,0.18,89.0
ndx,0.7004670631752996,0.04361335357370377,-0.2698116321141787,0.1616437113254165,0.3794455484946979,6,1,0.08,0.19999999999999998,96.0
ndx,0.8410094031560886,0.05029847693324374,-0.2698116321141786,0.18642071336627358,0.4245429722055872,6,1,0.08,0.22,101.5
